1file_id	2sample	3DNA_code	4species	5pop	6pop_name	7LONG	8LAT	9server	10path	11sorted
WAD1_DNA574	WAD1	574	PBAL	WAD	Wadena	103.7666667	51.96666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0390/C10ERACXX_2/IX0390_C10ERACXX_2_AATAGG.bam	unsorted
WAD12_DNA577	WAD12	577	PBAL	WAD	Wadena	103.7666667	52.1	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0391/C10ERACXX_3/IX0391_C10ERACXX_3_CAGGCG.bam	unsorted
WAD14_DNA578	WAD14	578	PBAL	WAD	Wadena	103.8333333	51.96666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0391/C10ERACXX_3/IX0391_C10ERACXX_3_CCTTAG.bam	unsorted
WAD2_DNA1127	WAD2	1127	PBAL	WAD	Wadena	103.75	51.96666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2037/C2P8KACXX_1/IX2037_C2P8KACXX_1_ATCCTA.bam	unsorted
WAD3_DNA575	WAD3	575	PBAL	WAD	Wadena	103.75	51.95	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0390/C10ERACXX_2/IX0390_C10ERACXX_2_AGAAGA.bam	unsorted
WAD5_DNA709	WAD5	709	PBAL	WAD	Wadena	103.75	51.95	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-12/IX0856/D18UBACXX_3/IX0856_D18UBACXX_3_ACAAAC.bam	unsorted
WAD6_DNA813	WAD6	813	PBAL	WAD	Wadena	103.7833333	51.98333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0841/D17UBACXX_4/IX0841_D17UBACXX_4_TGACCA.bam	unsorted
WAD7_DNA1058	WAD7	1058	PBAL	WAD	Wadena	103.75	51.98333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2044/C2P8KACXX_8/IX2044_C2P8KACXX_8_ACGATA.bam	unsorted
WAD8_DNA576	WAD8	576	PBAL	WAD	Wadena	103.7333333	52	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0391/C10ERACXX_3/IX0391_C10ERACXX_3_ATCTAT.bam	unsorted
WHR1_DNA225	WHR1	225	PBAL	WHR	Whitehorse	135.0333333	60.7	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-11/INX978/C0KV7ACXX_5/INX978_C0KV7ACXX_5_ATTCCT.bam	unsorted
WHR10_DNA1037	WHR10	1037	PBAL	WHR	Whitehorse	135.0333333	60.7	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-29/IX2056/C34BNACXX_5/IX2056_C34BNACXX_5_TACAGC.bam	unsorted
WHR11_DNA330	WHR11	330	PBAL	WHR	Whitehorse	135.0333333	60.7	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0336/D102LACXX_8/IX0336_D102LACXX_8_CTCAGA.bam	unsorted
WHR12_DNA314	WHR12	314	PBAL	WHR	Whitehorse	135.0333333	60.7	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-15/IX0376/D15UAACXX_3/IX0376_D15UAACXX_3_AGCGCT.bam	unsorted
WHR13_DNA1038	WHR13	1038	PBAL	WHR	Whitehorse	135.0333333	60.7	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-30/IX2035/C2P5YACXX_7/IX2035_C2P5YACXX_7_TGCCAT.bam	unsorted
WHR15_DNA331	WHR15	331	PBAL	WHR	Whitehorse	135.0333333	60.7	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-15/IX0337/C0T20ACXX_1/IX0337_C0T20ACXX_1_GCACTT.bam	unsorted
WHR2_DNA711	WHR2	711	PBAL	WHR	Whitehorse	135.0333333	60.7	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-12/IX0851/C13N9ACXX_1/IX0851_C13N9ACXX_1_AGATAG.bam	unsorted
WHR3_DNA814	WHR3	814	PBAL	WHR	Whitehorse	135.0333333	60.7	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-17/IX0995/C13P1ACXX_6/IX0995_C13P1ACXX_6_CACTCA.bam	unsorted
WHR4_DNA712	WHR4	712	PBAL	WHR	Whitehorse	135.0333333	60.7	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-11/IX0853/C13N9ACXX_3/IX0853_C13N9ACXX_3_ATGAGC.bam	unsorted
WHR6_DNA1060	WHR6	1060	PBAL	WHR	Whitehorse	135.0333333	60.7	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2037/C2P8KACXX_1/IX2037_C2P8KACXX_1_ATAATT.bam	unsorted
WHR9_DNA312	WHR9	312	PBAL	WHR	Whitehorse	135.0333333	60.7	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0336/D102LACXX_8/IX0336_D102LACXX_8_ATAATT.bam	unsorted
WOL1_DNA713	WOL1	713	PBAL	WOL	Wollaston_Lake	103.9166667	57.41666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0850/D18MNACXX_8/IX0850_D18MNACXX_8_CATGGC.bam	unsorted
WOL14_DNA582	WOL14	582	PBAL	WOL	Wollaston_Lake	103.95	57.73333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0392/C10ERACXX_4/IX0392_C10ERACXX_4_TTCTCC.bam	unsorted
WOL15_DNA583	WOL15	583	PBAL	WOL	Wollaston_Lake	103.95	57.75	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0392/C10ERACXX_4/IX0392_C10ERACXX_4_GTGAAA.bam	unsorted
WOL2_DNA579	WOL2	579	PBAL	WOL	Wollaston_Lake	103.9166667	57.41666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0391/C10ERACXX_3/IX0391_C10ERACXX_3_GAATAA.bam	unsorted
WOL3_DNA714	WOL3	714	PBAL	WOL	Wollaston_Lake	103.9166667	57.41666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-11/IX0853/C13N9ACXX_3/IX0853_C13N9ACXX_3_CGAGAA.bam	unsorted
WOL4_DNA715	WOL4	715	PBAL	WOL	Wollaston_Lake	103.9166667	57.41666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-05/IX0847/D18MNACXX_5/IX0847_D18MNACXX_5_GACGGA.bam	unsorted
WOL6_DNA836	WOL6	836	PBAL	WOL	Wollaston_Lake	103.9333333	57.56666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-17/IX0993/C13P1ACXX_4/IX0993_C13P1ACXX_4_CCTTAG.bam	unsorted
WOL7_DNA580	WOL7	580	PBAL	WOL	Wollaston_Lake	103.9333333	57.56666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0392/C10ERACXX_4/IX0392_C10ERACXX_4_GCTCCA.bam	unsorted
WOL8_DNA581	WOL8	581	PBAL	WOL	Wollaston_Lake	103.9333333	57.58333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0392/C10ERACXX_4/IX0392_C10ERACXX_4_TCGAAG.bam	unsorted
MO_PD_7_Raju_DNA617	MO_PD_7_Raju	617	PDEL	DEL	DELT	NA	NA	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-21/IX0397/C10F0ACXX_8/IX0397_C10F0ACXX_8_CATTTT.bam	unsorted
Pdel105ULethM_DNA750	Pdel105ULethM	750	PDEL	DEL	DELT	NA	NA	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-12/IX0978/C14ERACXX_5/IX0978_C14ERACXX_5_TCGGCA.bam	unsorted
Pdel181_DNA213	Pdel181	213	PDEL	DEL	DELT	NA	NA	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-10/INX975/D0U7RACXX_8/INX975_D0U7RACXX_8_AGGTTT.bam	unsorted
Pdel31ULethF_DNA772	Pdel31ULethF	772	PDEL	DEL	DELT	NA	NA	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-11/IX0983/D18W4ACXX_5/IX0983_D18W4ACXX_5_GGCCTG.bam	unsorted
SO530SL_DNA749	SO530SL	749	PDEL	DEL	DELT_GW	NA	NA	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-12/IX0852/C13N9ACXX_2/IX0852_C13N9ACXX_2_CGGAAT.bam	unsorted
SO535SL_DNA739	SO535SL	739	PDEL	DEL	DELT_GW	NA	NA	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-24/IX1824/C2NBUACXX_4/IX1824_C2NBUACXX_4_GGCACA.bam	unsorted
SO539SL_DNA745	SO539SL	745	PDEL	DEL	DELT_GW	NA	NA	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-24/IX1825/C2NBUACXX_5/IX1825_C2NBUACXX_5_ACATCT.bam	unsorted
SO546SL_DNA744	SO546SL	744	PDEL	DEL	DELT_GW	NA	NA	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-24/IX1825/C2NBUACXX_5/IX1825_C2NBUACXX_5_CGTACG.bam	unsorted
SO568SL_DNA748	SO568SL	748	PDEL	DEL	DELT_GW	NA	NA	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-24/IX1826/C2NBUACXX_6/IX1826_C2NBUACXX_6_CATTTT.bam	unsorted
SO571SL_DNA746	SO571SL	746	PDEL	DEL	DELT_GW	NA	NA	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-24/IX1825/C2NBUACXX_5/IX1825_C2NBUACXX_5_AGCATC.bam	unsorted
SO580SL_DNA740	SO580SL	740	PDEL	DEL	DELT_GW	NA	NA	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-24/IX1824/C2NBUACXX_4/IX1824_C2NBUACXX_4_TCGGCA.bam	unsorted
SO585SL_DNA741	SO585SL	741	PDEL	DEL	DELT_GW	NA	NA	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-24/IX1824/C2NBUACXX_4/IX1824_C2NBUACXX_4_AGGTTT.bam	unsorted
SO588SL_DNA743	SO588SL	743	PDEL	DEL	DELT_GW	NA	NA	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-25/IX0837/D17VVACXX_8/IX0837_D17VVACXX_8_ACTTGA.bam	unsorted
SO589SL_DNA747	SO589SL	747	PDEL	DEL	DELT_GW	NA	NA	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-25/IX0837/D17VVACXX_8/IX0837_D17VVACXX_8_ATTCCT.bam	unsorted
SO611SL_DNA742	SO611SL	742	PDEL	DEL	DELT_GW	NA	NA	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-09-25/IX0837/D17VVACXX_8/IX0837_D17VVACXX_8_GTGGCC.bam	unsorted
WO_Raju_FM_DNA639	WO_Raju_FM	639	PDEL	DEL	DELT	NA	NA	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-12/IX0977/C14ERACXX_4/IX0977_C14ERACXX_4_GGCACA.bam	unsorted
Pf13012701_DNA1143	Pf13012701	1143	PFRE	FRE	FREM	117.095937	34.075315	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2052/C2PVTACXX_8/IX2052_C2PVTACXX_8_ATTCCT.bam	unsorted
Pf13020101_DNA1144	Pf13020101	1144	PFRE	AZ_	Mount Lemmon	110.718074	32.338966	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2051/C2PVTACXX_7/IX2051_C2PVTACXX_7_CATTTT.bam	unsorted
Pf13020201_DNA1146	Pf13020201	1146	PFRE	AZ_	Tanque Verde	110.840442	32.264286	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-12-04/IX2053/C34R9ACXX_1/IX2053_C34R9ACXX_1_GATATA.bam	unsorted
Pf13020303_DNA1149	Pf13020303	1149	PFRE	FRE	FREM	118.848285	34.7953	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2050/C2PVTACXX_6/IX2050_C2PVTACXX_6_AGTCAA.bam	unsorted
Pfre186_DNA215	Pfre186	215	PFRE	FRE	FREM	NA	NA	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-10/INX975/D0U7RACXX_8/INX975_D0U7RACXX_8_GTGGCC.bam	unsorted
Phet180_DNA774Z	Phet180	774	PHET	HET	HETE	NA	NA	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-11/IX0984/D18W4ACXX_6/IX0984_D18W4ACXX_6_AGTCAA.bam	unsorted
PhetA_Coll2012_DNA1040	PhetA_Coll2012	1040	PHET	HET	HETE	72.56186	42.290512	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-06/IX2052/C2PVTACXX_8/IX2052_C2PVTACXX_8_AGGTTT.bam	unsorted
PhetB_Coll2012_DNA1041	PhetB_Coll2012	1041	PHET	HET	HETE	72.56186	42.290512	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-12-04/IX2053/C34R9ACXX_1/IX2053_C34R9ACXX_1_ACTTGA.bam	unsorted
PhetC_Dawes2001_DNA1042	PhetC_Dawes2001	1042	PHET	HET	HETE	87.796778	37.8225	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-11-29/IX2054/C34BNACXX_4/IX2054_C34BNACXX_4_CGTACG.bam	unsorted
PhetD_ABG2011_DNA1129	PhetD_ABG2011	1129	PHET	HET	HETE	85.198541	30.114042	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-10-24/IX2055/C2NAMACXX_5/IX2055_C2NAMACXX_5_ACATCT.bam	unsorted
P_max_595	P_max_595	595	PMAX	#N/A				wes	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0394/D15NHACXX_7/IX0394_D15NHACXX_7_CGAGAA.bam	unsorted
ALAA20_1_DNA121	ALAA20-1	121	PTRI	ALA	Kingcome	126.1166667	50.98333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX935/D0UJNACXX_2/INX935_D0UJNACXX_2_AACCCC.bam	unsorted
ALAA20_2_DNA55	ALAA20-2	55	PTRI	ALA	Kingcome	126.1166667	50.98333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-30/INX908/D0U8JACXX_5/INX908_D0U8JACXX_5_CACGAT.bam	unsorted
ALAA20_3_DNA366	ALAA20-3	366	PTRI	ALA	Kingcome	126.1166667	50.98333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0332/D102LACXX_4/IX0332_D102LACXX_4_AACTTG.bam	unsorted
ALAA20_4_DNA205	ALAA20-4	205	PTRI	ALA	Kingcome	126.1166667	50.98333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-10/INX974/D0U7RACXX_7/INX974_D0U7RACXX_7_TCGGCA.bam	unsorted
ALAA20_5_DNA56	ALAA20-5	56	PTRI	ALA	Kingcome	126.1166667	50.98333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-29/INX909/D0U8JACXX_6/INX909_D0U8JACXX_6_GAGTGG.bam	unsorted
ALSC1_4_DNA406	ALSC1-4	406	PTRI	ALS	Alsek	137.9166667	59.61666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-22/IX0352/D10R2ACXX_1/IX0352_D10R2ACXX_1_GATCAG.bam	unsorted
ALSC1_5_DNA407	ALSC1-5	407	PTRI	ALS	Alsek	137.9166667	59.61666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-22/IX0352/D10R2ACXX_1/IX0352_D10R2ACXX_1_AACCCC.bam	unsorted
AMER13_1_DNA123	AMER13-1	123	PTRI	AME	American_Is	124.9666667	54.63333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX935/D0UJNACXX_2/INX935_D0UJNACXX_2_ACCCAG.bam	unsorted
AMER13_3_DNA124	AMER13-3	124	PTRI	AME	American_Is	124.9666667	54.63333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX936/D0UJNACXX_3/INX936_D0UJNACXX_3_AGCGCT.bam	unsorted
BELA18_1_DNA57	BELA18-1	57	PTRI	BEL	Bella_Coola	126.1666667	52.41666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-29/INX909/D0U8JACXX_6/INX909_D0U8JACXX_6_CTGCTG.bam	unsorted
BELA18_2_DNA125	BELA18-2	125	PTRI	BEL	Bella_Coola	126.1666667	52.41666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX936/D0UJNACXX_3/INX936_D0UJNACXX_3_CAAAAG.bam	unsorted
BELA18_3_DNA58	BELA18-3	58	PTRI	BEL	Bella_Coola	126.1666667	52.41666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX910/D0U8JACXX_7/INX910_D0U8JACXX_7_GCCGCG.bam	unsorted
BELA18_4_DNA59	BELA18-4	59	PTRI	BEL	Bella_Coola	126.1666667	52.41666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX910/D0U8JACXX_7/INX910_D0U8JACXX_7_TCATTC.bam	unsorted
BELA18_5_DNA126	BELA18-5	126	PTRI	BEL	Bella_Coola	126.1666667	52.41666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX937/D0UJNACXX_4/INX937_D0UJNACXX_4_CCAACA.bam	unsorted
BELC18_1_DNA127	BELC18-1	127	PTRI	BEL	Bella_Coola	126.6	52.38333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX937/D0UJNACXX_4/INX937_D0UJNACXX_4_CTAGCT.bam	unsorted
BELC18_2_DNA128	BELC18-2	128	PTRI	BEL	Bella_Coola	126.6	52.38333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX938/D0UJNACXX_5/INX938_D0UJNACXX_5_GATGCT.bam	unsorted
BELC18_3_DNA191	BELC18-3	191	PTRI	BEL	Bella_Coola	126.6	52.38333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-10/INX968/D0U7RACXX_1/INX968_D0U7RACXX_1_TCGAAG.bam	unsorted
BELC18_4_DNA129	BELC18-4	129	PTRI	BEL	Bella_Coola	126.6	52.38333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX938/D0UJNACXX_5/INX938_D0UJNACXX_5_TAATCG.bam	unsorted
BELC18_5_DNA130	BELC18-5	130	PTRI	BEL	Bella_Coola	126.6	52.38333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX939/D0UJNACXX_6/INX939_D0UJNACXX_6_TGAATG.bam	unsorted
BULA11_4_DNA408	BULA11-4	408	PTRI	BUL	Bulkley	127.5	55.25	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-22/IX0352/D10R2ACXX_1/IX0352_D10R2ACXX_1_ACCCAG.bam	unsorted
BULB11_1_DNA409	BULB11-1	409	PTRI	BUL	Bulkley	127.35	55.11666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-14/IX0353/D10R2ACXX_2/IX0353_D10R2ACXX_2_AGCGCT.bam	unsorted
BULF11_2_DNA237	BULF11-2	237	PTRI	BUL	Bulkley	126.8333333	54.55	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0329/D102LACXX_1/IX0329_D102LACXX_1_ATCACG.bam	unsorted
BULF11_3_DNA410	BULF11-3	410	PTRI	BUL	Bulkley	126.8333333	54.55	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-14/IX0353/D10R2ACXX_2/IX0353_D10R2ACXX_2_CAAAAG.bam	unsorted
BULF11_4_DNA589	BULF11-4	589	PTRI	BUL	Bulkley	126.8333333	54.55	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-08-17/IX0393/C10ERACXX_5/IX0393_C10ERACXX_5_CAGATC.bam	unsorted
BULF11_5_DNA411	BULF11-5	411	PTRI	BUL	Bulkley	126.8333333	54.55	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-14/IX0353/D10R2ACXX_2/IX0353_D10R2ACXX_2_CCAACA.bam	unsorted
BULG11_2_DNA412	BULG11-2	412	PTRI	BUL	Bulkley	126.8	54.45	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-14/IX0353/D10R2ACXX_2/IX0353_D10R2ACXX_2_CTAGCT.bam	unsorted
BULG11_4_DNA751	BULG11-4	751	PTRI	BUL	Bulkley	126.8	54.45	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-10-11/IX0983/D18W4ACXX_5/IX0983_D18W4ACXX_5_AGCGCT.bam	unsorted
BULG11_5_DNA464	BULG11-5	464	PTRI	BUL	Bulkley	126.8	54.45	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-20/IX0365/D12N9ACXX_4/IX0365_D12N9ACXX_4_CACTCA.bam	unsorted
CARS29_2_DNA131	CARS29-2	131	PTRI	CAR	Carson	122.8333333	45.75	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX939/D0UJNACXX_6/INX939_D0UJNACXX_6_AGTTCC.bam	unsorted
CARS29_3_DNA61	CARS29-3	61	PTRI	CAR	Carson	122.8333333	45.75	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-21/INX911/C0LA2ACXX_1/INX911_C0LA2ACXX_1_TGGCGC.bam	unsorted
CARS29_4_DNA132	CARS29-4	132	PTRI	CAR	Carson	122.8333333	45.75	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX940/D0UJNACXX_7/INX940_D0UJNACXX_7_CGATGT.bam	unsorted
CARS29_5_DNA62	CARS29-5	62	PTRI	CAR	Carson	122.8333333	45.75	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-03-21/INX911/C0LA2ACXX_1/INX911_C0LA2ACXX_1_GTAGAG.bam	unsorted
CDRE10_1_DNA415	CDRE10-1	415	PTRI	CDR	Cedarvale	128.3333333	55.01666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-14/IX0354/D10R2ACXX_3/IX0354_D10R2ACXX_3_TAATCG.bam	unsorted
CDRE10_3_DNA416	CDRE10-3	416	PTRI	CDR	Cedarvale	128.3333333	55.01666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-14/IX0354/D10R2ACXX_3/IX0354_D10R2ACXX_3_TGAATG.bam	unsorted
CEDA10_2_DNA417	CEDA10-2	417	PTRI	CED	Cedar	128.9166667	54.95	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-14/IX0354/D10R2ACXX_3/IX0354_D10R2ACXX_3_AGTTCC.bam	unsorted
CEDA10_4_DNA367	CEDA10-4	367	PTRI	CED	Cedar	128.9166667	54.95	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-12/IX0332/D102LACXX_4/IX0332_D102LACXX_4_ACCGGC.bam	unsorted
CHIL14_2_DNA133	CHIL14-2	133	PTRI	CHI	Chilako	122.15	53.88333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX940/D0UJNACXX_7/INX940_D0UJNACXX_7_TAGCTT.bam	unsorted
CHKC19_1_DNA192	CHKC19-1	192	PTRI	CHK	Chuckwalla	127.3166667	51.73333333	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-10/INX969/D0U7RACXX_2/INX969_D0U7RACXX_2_TTCTCC.bam	unsorted
CHKC19_2_DNA64	CHKC19-2	64	PTRI	CHK	Chuckwalla	127.3166667	51.73333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX912/D0U8JACXX_8/INX912_D0U8JACXX_8_ACAGTG.bam	unsorted
CHKC19_3_DNA65	CHKC19-3	65	PTRI	CHK	Chuckwalla	127.3166667	51.73333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX912/D0U8JACXX_8/INX912_D0U8JACXX_8_AAACAT.bam	unsorted
CHKC19_4_DNA134	CHKC19-4	134	PTRI	CHK	Chuckwalla	127.3166667	51.73333333	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-02/INX941/D0U8GACXX_5/INX941_D0U8GACXX_5_AACTTG.bam	unsorted
CHKD19_1_DNA193	CHKD19-1	193	PTRI	CHK	Chuckwalla	127.2	51.76666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-10/INX969/D0U7RACXX_2/INX969_D0U7RACXX_2_GTGAAA.bam	unsorted
CHKD19_2_DNA368	CHKD19-2	368	PTRI	CHK	Chuckwalla	127.2	51.76666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-15/IX0343/C0T20ACXX_7/IX0343_C0T20ACXX_7_GCCTTA.bam	unsorted
CHKD19_3_DNA418	CHKD19-3	418	PTRI	CHK	Chuckwalla	127.2	51.76666667	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-06-13/IX0355/D10R2ACXX_4/IX0355_D10R2ACXX_4_CGATGT.bam	unsorted
CHKD19_4_DNA194	CHKD19-4	194	PTRI	CHK	Chuckwalla	127.2	51.76666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-10/INX970/D0U7RACXX_3/INX970_D0U7RACXX_3_CAGATC.bam	unsorted
CHKD19_5_DNA68	CHKD19-5	68	PTRI	CHK	Chuckwalla	127.2	51.76666667	west	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2012-04-11/INX913/C0KV7ACXX_2/INX913_C0KV7ACXX_2_AAGGAC.bam	unsorted
CHWH27_1	CHWH27-1	NA	PTRI	CHW	Chilliwack	121.5166667	49.1	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-08-06/CHWH-27-1.bam	sorted
CHWH27_4	CHWH27-4	NA	PTRI	CHW	Chilliwack	121.5166667	49.1	east	/data/raid50/GalaxyData/Populus/PopulusTrichocarpa/DNA/2013-08-06/CHWH-27-4.bam	sorted
